Gen	Fittest  	F0QLam	Perfor	BestPrf  	F0QLam	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
66 	     5033	0.3985	0.3985	     5033	0.3985	0.3985	0	0	3	0	0	61.3	7/35	4/63	2	24/37/51	293.804	0 12:09:07	150MB 	0.16904766201972962
67 	     5262	0.4005	0.4005	     5262	0.4005	0.4005	0	0	3	0	0	61.3	11/24	5/64	1	18/37/53	297.895	0 11:57:20	42MB 	0.22888923786124404
68 	     5261	0.4111	0.4111	     5261	0.4111	0.4111	0	0	3	0	0	61.3	10/22	6/65	2	23/37/53	298.846	0 11:46:30	29MB 	0.21965545177459717
69 	     5347	0.4199	0.4199	     5347	0.4199	0.4199	0	0	3	0	0	61.3	10/24	7/66	3	20/34/53	302.595	0 11:37:06	18MB 	0.19943819403648377
70 	     5393	0.4227	0.4227	     5393	0.4227	0.4227	0	0	4	1	0	63.4	0/23	0/67	2	18/35/54	319.614	0 11:31:51	186MB 	0.2050428283214569
71 	     5490	0.4155	0.4155	     5490	0.4155	0.4155	0	0	4	0	0	65.5	0/25	0/68	0	23/38/56	315.599	0 11:25:43	152MB 	0.20987523078918457
72 	     5543	0.4312	0.4312	     5543	0.4312	0.4312	0	0	3	0	1	65.5	9/28	10/69	2	22/39/57	308.715	0 11:18:14	128MB 	0.22195628881454468
73 	     5594	0.4159	0.4159	     5594	0.4159	0.4159	0	0	4	1	0	67.7	0/30	0/70	0	25/39/58	293.821	0 11:07:50	71MB 	0.2359527575969696
74 	     5686	0.4269	0.4269	     5686	0.4269	0.4269	0	0	3	0	1	67.7	10/20	12/71	1	19/39/60	295.781	0 10:58:26	60MB 	0.2726661015530022
75 	     5740	0.4239	0.4239	     5740	0.4239	0.4239	0	0	4	1	0	69.9	0/21	0/72	0	21/41/60	294.881	0 10:49:19	80MB 	0.2621037721633911
76 	     5801	0.4685	0.4685	     5801	0.4685	0.4685	0	0	3	0	1	69.9	11/23	14/73	2	20/42/60	297.795	0 10:41:15	22MB 	0.2544199347496033
77 	     5877	0.4540	0.4540	     5877	0.4540	0.4540	0	0	4	1	0	72.3	0/26	0/74	1	22/38/60	311.032	0 10:36:14	113MB 	0.2548906493186951
78 	     5934	0.4293	0.4293	     5934	0.4293	0.4293	0	0	3	0	1	72.3	10/24	15/75	0	20/34/51	313.536	0 10:31:42	98MB 	0.2588626945018768
79 	     5994	0.4467	0.4467	     5994	0.4467	0.4467	0	0	2	0	1	72.3	18/31	75/76	0	23/35/52	288.723	0 10:22:06	34MB 	0.2538544827578019
Gen	Fittest  	F0QLam	Perfor	BestPrf  	F0QLam	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
80 	     6063	0.4497	0.4497	     6063	0.4497	0.4497	0	0	2	0	0	72.3	21/28	76/77	1	21/36/53	281.666	0 10:11:36	60MB 	0.2701406746494527
81 	     6110	0.4449	0.4449	     6110	0.4449	0.4449	0	0	2	0	0	72.3	20/30	77/78	0	17/31/53	284.752	0 10:02:20	42MB 	0.2753473150730133
82 	     6168	0.4310	0.4310	     6168	0.4310	0.4310	0	0	2	0	0	72.3	17/32	78/79	0	18/28/55	285.918	0 09:53:46	91MB 	0.29322345037849584
83 	     6211	0.4305	0.4305	     6211	0.4305	0.4305	0	0	3	1	0	72.3	0/39	0/80	0	18/34/57	283.781	0 09:45:12	55MB 	0.24735874910743869
84 	     6254	0.4481	0.4481	     6254	0.4481	0.4481	0	0	3	0	0	72.3	5/31	1/81	1	18/35/58	284.856	0 09:37:15	111MB 	0.268656672263632
85 	     6319	0.4676	0.4676	     6319	0.4676	0.4676	0	0	3	0	0	72.3	7/28	2/82	1	18/31/59	288.243	0 09:30:18	21MB 	0.25182708307188384
86 	     6365	0.4883	0.4883	     6365	0.4883	0.4883	0	0	3	0	0	72.3	6/36	3/83	1	18/45/60	285.839	0 09:23:07	77MB 	0.22645204186439513
87 	     6365	0.4857	0.4857	     6365	0.4857	0.4857	0	0	3	0	0	72.3	14/20	4/84	1	20/39/61	288.935	0 09:16:46	73MB 	0.27500150799751283
88 	     6510	0.4693	0.4693	     6510	0.4693	0.4693	0	0	3	0	0	72.3	11/26	5/85	1	20/36/62	286.602	0 09:10:09	102MB 	0.2311260712146759
89 	     6588	0.4954	0.4954	     6588	0.4954	0.4954	0	0	3	0	0	72.3	7/33	6/86	1	20/37/63	284.334	0 09:03:19	47MB 	0.22514545559883117
90 	     6644	0.5028	0.5028	     6644	0.5028	0.5028	0	0	3	0	0	72.3	7/32	7/87	1	17/36/63	287.106	0 08:57:13	32MB 	0.2560518217086792
91 	     6710	0.5495	0.5495	     6710	0.5495	0.5495	0	0	3	0	0	72.3	10/29	8/88	3	18/35/63	285.111	0 08:50:54	83MB 	0.26872454249129
92 	     6748	0.5305	0.5305	     6748	0.5305	0.5305	0	0	3	0	0	72.3	7/30	9/89	1	27/45/64	285.660	0 08:44:51	35MB 	0.2775499129295349
93 	     6830	0.5392	0.5392	     6830	0.5392	0.5392	0	0	3	0	0	72.3	14/19	10/90	1	17/45/65	285.474	0 08:38:54	100MB 	0.2656559262956892
94 	     6902	0.5338	0.5338	     6902	0.5338	0.5338	0	0	3	0	0	72.3	11/22	11/91	0	20/45/66	285.561	0 08:33:05	63MB 	0.27610793709754944
95 	     6953	0.5325	0.5325	     6953	0.5325	0.5325	0	0	3	0	0	72.3	5/25	12/92	2	23/50/65	284.797	0 08:27:16	21MB 	0.27392295479774476
96 	     7002	0.5178	0.5178	     7002	0.5178	0.5178	0	0	3	0	0	72.3	9/27	13/93	0	21/51/65	285.947	0 08:21:45	68MB 	0.23498911738395692
97 	     7083	0.5487	0.5487	     7083	0.5487	0.5487	0	0	3	0	0	72.3	7/30	14/94	0	29/48/66	284.868	0 08:16:08	45MB 	0.301572448015213
98 	     7083	0.5387	0.5387	     7083	0.5387	0.5387	0	0	3	0	0	72.3	10/24	15/95	1	21/43/64	283.567	0 08:10:24	75MB 	0.2605776786804199
99 	     7171	0.5347	0.5347	     7171	0.5347	0.5347	0	0	3	0	0	72.3	13/23	16/96	1	23/43/63	284.263	0 08:04:53	30MB 	0.3368988490104675
Gen	Fittest  	F0QLam	Perfor	BestPrf  	F0QLam	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
100 	     7225	0.5337	0.5337	     7225	0.5337	0.5337	0	0	3	0	0	72.3	11/26	17/97	1	22/45/65	284.421	0 07:59:29	96MB 	0.334478588104248
101 	     7225	0.5380	0.5380	     7225	0.5380	0.5380	0	0	3	0	0	72.3	11/21	18/98	1	26/42/64	283.475	0 07:53:59	68MB 	0.3095809268951416
102 	     7404	0.5385	0.5385	     7404	0.5385	0.5385	0	0	3	0	0	72.3	7/22	19/99	0	25/40/63	284.623	0 07:48:46	150MB 	0.3040281081199646
103 	     7439	0.5454	0.5454	     7439	0.5454	0.5454	0	0	3	0	0	72.3	8/24	20/100	1	31/46/64	284.071	0 07:43:31	42MB 	0.27734052181243896
104 	     7496	0.5476	0.5476	     7496	0.5476	0.5476	0	0	3	0	0	72.3	8/24	21/101	2	27/42/57	284.709	0 07:38:25	62MB 	0.32710773825645445
105 	     7596	0.5461	0.5461	     7596	0.5461	0.5461	0	0	3	0	0	72.3	12/23	22/102	1	24/40/58	282.865	0 07:33:04	57MB 	0.2758334028720856
106 	     7619	0.5393	0.5393	     7619	0.5393	0.5393	0	0	3	0	0	72.3	6/31	23/103	1	23/39/58	281.721	0 07:27:36	17MB 	0.22266009211540222
107 	     7633	0.5427	0.5427	     7633	0.5427	0.5427	0	0	3	0	0	72.3	6/22	24/104	0	29/38/60	282.640	0 07:22:22	79MB 	0.26313994884490965
108 	     7732	0.5443	0.5443	     7732	0.5443	0.5443	0	0	3	0	0	72.3	6/25	24/105	0	22/36/43	283.115	0 07:17:15	59MB 	0.303091698884964
109 	     7806	0.5507	0.5507	     7806	0.5507	0.5507	0	0	2	0	1	72.3	21/28	105/106	1	23/35/44	283.057	0 07:12:11	45MB 	0.29389846324920654
110 	     7864	0.5448	0.5448	     7864	0.5448	0.5448	0	0	2	0	0	72.3	19/31	106/107	0	25/37/42	282.658	0 07:07:05	125MB 	0.3057701516151428
111 	     7909	0.5409	0.5409	     7909	0.5409	0.5409	0	0	2	0	0	72.3	22/28	107/108	0	24/36/42	283.176	0 07:02:07	28MB 	0.32119972467422486
112 	     7926	0.5278	0.5278	     7926	0.5278	0.5278	0	0	2	0	0	72.3	21/29	108/109	0	28/37/43	281.383	0 06:56:54	84MB 	0.2240317130088806
113 	     8034	0.5426	0.5426	     8034	0.5426	0.5426	0	0	2	0	0	72.3	23/27	109/110	0	19/36/44	281.232	0 06:51:44	58MB 	0.2620695960521698
114 	     8085	0.5445	0.5445	     8085	0.5445	0.5445	0	0	2	0	0	72.3	24/26	110/111	0	23/35/43	282.477	0 06:46:47	95MB 	0.2892289435863495
115 	     8155	0.5441	0.5441	     8155	0.5441	0.5441	0	0	2	0	0	72.3	18/32	111/112	0	23/36/45	282.714	0 06:41:54	76MB 	0.26663272857666015
116 	     8209	0.5424	0.5424	     8209	0.5424	0.5424	0	0	2	0	0	72.3	18/31	112/113	0	23/35/46	282.124	0 06:36:57	63MB 	0.2762369586496937
117 	     8229	0.5444	0.5444	     8229	0.5444	0.5444	0	0	2	0	0	72.3	14/35	113/114	0	23/38/47	280.843	0 06:31:51	50MB 	0.24896187928258157
118 	     8284	0.5371	0.5371	     8284	0.5371	0.5371	0	0	2	0	0	72.3	22/27	114/115	0	24/38/47	281.157	0 06:26:51	22MB 	0.23723515320797356
119 	     8347	0.5436	0.5436	     8347	0.5436	0.5436	0	0	3	1	0	72.3	0/28	0/116	0	22/37/49	280.601	0 06:21:48	80MB 	0.26664793729782105
